0	https://fr.wikipedia.org/wiki/Robot	200	UTF-8	7566
1	https://fr.wikipedia.org/wiki/Robot_de_cuisine	200	UTF-8	1526
2	https://fr.wikipedia.org/wiki/Bot_informatique	200	UTF-8	3264
3	https://fr.wikipedia.org/wiki/Atlas_(robot)	200	UTF-8	1522
4	https://roboty.magistry.fr			0
5	https://fr.wikipedia.org/wiki/Robot_(Leonard_de_Vinci)	404	UTF-8	595
6	https://fr.wiktionary.org/wiki/robot	429	utf-8	6547
7	https://fr.wikipedia.org/wiki/Protocole_d%27exclusion_des_robots	429	utf-8	1453
8	https://fr.wikipedia.org/wiki/Robotique	200	utf-8	15039
